Fecha,Concepto,Cargos,,,,
06/07/16,ANTERIOR FATURA SERVICIOS,"3,507.98",,,,
06/07/16,ANTERIOR FATURA SERVICIOS,"3,671.40",,,,
06/07/16,ANTERIOR FATURA SERVICIOS,"3,364.00",,,,
06/07/16,ANTERIOR FATURA SERVICIOS,"3,201.60",,,,
06/07/16,ANTERIOR FATURA SERVICIOS,"1,032.40",,,,
06/07/16,ANTERIOR FATURA SERVICIOS,"4,602.65",,,,
06/07/16,ANTERIOR FATURA SERVICIOS,"4,844.16",,,,
06/07/16,ANTERIOR FATURA SERVICIOS,"2,528.80",,,,
06/07/16,ANTERIOR FATURA SERVICIOS,"4,087.84",,,,
07/07/16,ANTERIOR FATURA SERVICIOS,"13,595.20",,,,
07/07/16,ANTERIOR FATURA SERVICIOS,"3,213.20",,,,
07/07/16,ANTERIOR FATURA SERVICIOS,"2,552.00",,,,
07/07/16,ANTERIOR FATURA SERVICIOS,"1,624.00",,,,
07/07/16,ANTERIOR FATURA SERVICIOS,"4,234.00",,,,
07/07/16,ANTERIOR FATURA SERVICIOS,"2,737.60",,,,
07/07/16,ANTERIOR FATURA SERVICIOS,"2,646.35",,,,
08/07/16,ANTERIOR FATURA SERVICIOS,"1,647.20",,,,
08/07/16,ANTERIOR FATURA SERVICIOS,"2,630.88",,,,
08/07/16,ANTERIOR FATURA SERVICIOS,"64,206.00",,,,
08/07/16,ANTERIOR FATURA SERVICIOS,"124,120.00",,,,
08/07/16,ANTERIOR FATURA SERVICIOS,"4,558.80",,,,
08/07/16,ANTERIOR FATURA SERVICIOS,"4,234.00",,,,
08/07/16,ANTERIOR FATURA SERVICIOS,"1,508.00",,,,
09/07/16,ANTERIOR FATURA SERVICIOS,"14,384.00",,,,
09/07/16,ANTERIOR FATURA SERVICIOS,"1,102.00",,,,
12/07/16,ANTERIOR FATURA SERVICIOS,"26,847.04",,,,
12/07/16,ANTERIOR FATURA SERVICIOS,"9,795.16",,,,
13/07/16,ANTERIOR FATURA SERVICIOS,"2,049.02",,,,
13/07/16,ANTERIOR FATURA SERVICIOS,"109,678.00",,,,
14/07/16,ANTERIOR FATURA SERVICIOS,"1,252.80",,,,
14/07/16,ANTERIOR FATURA SERVICIOS,"1,438.40",,,,
14/07/16,ANTERIOR FATURA SERVICIOS,"2,459.20",,,,
14/07/16,ANTERIOR FATURA SERVICIOS,"3,350.08",,,,
14/07/16,ANTERIOR FATURA SERVICIOS,"6,362.59",,,,
14/07/16,ANTERIOR FATURA SERVICIOS,966.36,,,,
14/07/16,ANTERIOR FATURA SERVICIOS,"9,349.60",,,,
14/07/16,ANTERIOR FATURA SERVICIOS,"3,595.71",,,,
14/07/16,ANTERIOR FATURA SERVICIOS,836.53,,,,
14/07/16,ANTERIOR FATURA SERVICIOS,"2,106.66",,,,
19/07/16,ANTERIOR FATURA SERVICIOS,"11,379.60",,,,
19/07/16,ANTERIOR FATURA SERVICIOS,"3,236.40",,,,
19/07/16,ANTERIOR FATURA SERVICIOS,"4,872.00",,,,
19/07/16,ANTERIOR FATURA SERVICIOS,"2,074.08",,,,
20/07/16,ANTERIOR FATURA SERVICIOS,"12,354.00",,,,
20/07/16,ANTERIOR FATURA SERVICIOS,"4,895.20",,,,
20/07/16,ANTERIOR FATURA SERVICIOS,"3,789.33",,,,
20/07/16,ANTERIOR FATURA SERVICIOS,"2,668.00",,,,
20/07/16,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
20/07/16,ANTERIOR FATURA SERVICIOS,580.00,,,,
20/07/16,ANTERIOR FATURA SERVICIOS,"3,004.40",,,,
21/07/16,ANTERIOR FACTURA VENTAS,"1,615.71",,,,
21/07/16,ANTERIOR FATURA SERVICIOS,696.00,,,,
21/07/16,ANTERIOR FACTURA VENTAS,646.28,,,,
21/07/16,ANTERIOR FACTURA VENTAS,"2,227.20",,,,
21/07/16,ANTERIOR FACTURA VENTAS,"1,450.00",,,,
22/07/16,ANTERIOR FACTURA VENTAS,"4,988.00",,,,
22/07/16,ANTERIOR FATURA SERVICIOS,"3,518.67",,,,
22/07/16,ANTERIOR FATURA SERVICIOS,"5,018.94",,,,
22/07/16,ANTERIOR FATURA SERVICIOS,"2,946.40",,,,
23/07/16,ANTERIOR FATURA SERVICIOS,"18,212.00",,,,
25/07/16,ANTERIOR FATURA SERVICIOS,"1,798.00",,,,
25/07/16,ANTERIOR FATURA SERVICIOS,"15,660.00",,,,
25/07/16,ANTERIOR FATURA SERVICIOS,"4,002.00",,,,
25/07/16,ANTERIOR FATURA SERVICIOS,"4,760.91",,,,
25/07/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
25/07/16,ANTERIOR FATURA SERVICIOS,"4,099.44",,,,
26/07/16,ANTERIOR FATURA SERVICIOS,"14,070.80",,,,
26/07/16,ANTERIOR FATURA SERVICIOS,"4,149.90",,,,
26/07/16,ANTERIOR FATURA SERVICIOS,"8,774.24",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"2,126.28",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"12,615.00",,,,
29/07/16,ANTERIOR FACTURA VENTAS,"2,552.00",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"4,605.20",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"2,106.56",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,574.19,,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"2,043.92",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"3,073.54",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"3,097.20",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"3,595.71",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"6,362.59",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"9,349.60",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"3,445.20",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"1,484.80",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"1,095.82",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"2,144.72",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"2,422.08",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"1,625.16",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"1,753.99",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"29,305.37",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"1,625.16",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,430.15,,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"2,282.96",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"3,756.08",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"2,018.40",,,,
29/07/16,ANTERIOR FATURA SERVICIOS,"1,357.19",,,,
01/08/16,ANTERIOR FATURA SERVICIOS,"12,087.20",,,,
01/08/16,ANTERIOR FATURA SERVICIOS,"5,684.00",,,,
01/08/16,ANTERIOR FATURA SERVICIOS,"1,183.29",,,,
02/08/16,ANTERIOR FATURA SERVICIOS,"2,598.40",,,,
02/08/16,ANTERIOR FATURA SERVICIOS,"4,323.78",,,,
02/08/16,ANTERIOR FATURA SERVICIOS,"1,360.00",,,,
03/08/16,ANTERIOR FATURA SERVICIOS,"8,774.24",,,,
03/08/16,ANTERIOR FATURA SERVICIOS,"2,656.40",,,,
03/08/16,ANTERIOR FATURA SERVICIOS,"5,962.40",,,,
04/08/16,ANTERIOR FATURA SERVICIOS,"1,672.14",,,,
04/08/16,ANTERIOR FATURA SERVICIOS,"1,848.99",,,,
04/08/16,ANTERIOR FATURA SERVICIOS,"3,377.22",,,,
04/08/16,ANTERIOR FATURA SERVICIOS,431.44,,,,
04/08/16,ANTERIOR FATURA SERVICIOS,"3,224.80",,,,
04/08/16,ANTERIOR FATURA SERVICIOS,"40,646.40",,,,
04/08/16,ANTERIOR FATURA SERVICIOS,800.40,,,,
04/08/16,ANTERIOR FATURA SERVICIOS,"2,632.49",,,,
04/08/16,ANTERIOR FATURA SERVICIOS,"1,585.95",,,,
06/08/16,ANTERIOR FATURA SERVICIOS,"5,533.20",,,,
08/08/16,ANTERIOR FATURA SERVICIOS,"5,892.80",,,,
08/08/16,ANTERIOR FATURA SERVICIOS,"2,561.28",,,,
08/08/16,ANTERIOR FATURA SERVICIOS,"3,832.64",,,,
08/08/16,ANTERIOR FATURA SERVICIOS,"9,922.07",,,,
08/08/16,ANTERIOR FATURA SERVICIOS,"3,224.80",,,,
08/08/16,ANTERIOR FATURA SERVICIOS,"11,948.00",,,,
08/08/16,ANTERIOR FATURA SERVICIOS,"32,031.08",,,,
08/08/16,ANTERIOR FATURA SERVICIOS,"7,631.64",,,,
08/08/16,ANTERIOR FATURA SERVICIOS,"7,631.64",,,,
09/08/16,ANTERIOR FATURA SERVICIOS,"3,944.00",,,,
12/08/16,ANTERIOR FATURA SERVICIOS,"2,035.80",,,,
12/08/16,ANTERIOR FATURA SERVICIOS,174.00,,,,
12/08/16,ANTERIOR FATURA SERVICIOS,"34,591.20",,,,
12/08/16,ANTERIOR FATURA SERVICIOS,"24,708.00",,,,
12/08/16,ANTERIOR FATURA SERVICIOS,"7,308.00",,,,
12/08/16,ANTERIOR FATURA SERVICIOS,"24,708.00",,,,
12/08/16,ANTERIOR FATURA SERVICIOS,"14,838.72",,,,
12/08/16,ANTERIOR FATURA SERVICIOS,"2,126.28",,,,
12/08/16,ANTERIOR FATURA SERVICIOS,150.80,,,,
12/08/16,ANTERIOR FATURA SERVICIOS,"3,480.00",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"2,111.20",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,640.32,,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"5,354.22",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"9,048.00",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"3,978.66",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"6,078.39",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"6,693.20",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"3,990.40",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"3,290.53",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"4,099.44",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"1,798.00",,,,
15/08/16,ANTERIOR FATURA SERVICIOS,"4,760.91",,,,
16/08/16,ANTERIOR FATURA SERVICIOS,"1,682.00",,,,
16/08/16,ANTERIOR FATURA SERVICIOS,"35,038.96",,,,
16/08/16,ANTERIOR FACTURA VENTAS,"2,772.40",,,,
16/08/16,ANTERIOR FATURA SERVICIOS,702.52,,,,
17/08/16,ANTERIOR FATURA SERVICIOS,"5,660.80",,,,
17/08/16,ANTERIOR FATURA SERVICIOS,"14,942.42",,,,
17/08/16,ANTERIOR FATURA SERVICIOS,"7,140.45",,,,
18/08/16,ANTERIOR FATURA SERVICIOS,"10,706.80",,,,
18/08/16,ANTERIOR FATURA SERVICIOS,"10,706.80",,,,
18/08/16,ANTERIOR FATURA SERVICIOS,"8,952.88",,,,
18/08/16,ANTERIOR FATURA SERVICIOS,461.68,,,,
18/08/16,ANTERIOR FATURA SERVICIOS,"1,511.48",,,,
18/08/16,ANTERIOR FATURA SERVICIOS,"1,938.59",,,,
19/08/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
19/08/16,ANTERIOR FACTURA VENTAS,"2,598.40",,,,
19/08/16,ANTERIOR FACTURA VENTAS,"31,795.60",,,,
19/08/16,ANTERIOR FATURA SERVICIOS,"7,656.00",,,,
20/08/16,ANTERIOR FATURA SERVICIOS,"8,468.00",,,,
22/08/16,ANTERIOR FATURA SERVICIOS,"3,085.60",,,,
22/08/16,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
23/08/16,ANTERIOR FATURA SERVICIOS,"8,952.88",,,,
23/08/16,ANTERIOR FATURA SERVICIOS,"2,018.40",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"1,856.00",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"13,992.90",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"124,120.00",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"12,354.00",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,638.00,,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"2,552.00",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"6,844.00",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"5,243.20",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"2,078.26",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"1,160.00",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"2,262.00",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"1,032.40",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"4,315.20",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,986.00,,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"5,498.40",,,,
24/08/16,ANTERIOR FATURA SERVICIOS,"3,445.20",,,,
25/08/16,ANTERIOR FATURA SERVICIOS,"1,379.24",,,,
25/08/16,ANTERIOR FATURA SERVICIOS,"2,055.71",,,,
25/08/16,ANTERIOR FATURA SERVICIOS,142.10,,,,
25/08/16,ANTERIOR FATURA SERVICIOS,"1,359.10",,,,
25/08/16,ANTERIOR FATURA SERVICIOS,"2,003.24",,,,
25/08/16,ANTERIOR FATURA SERVICIOS,"30,160.00",,,,
25/08/16,ANTERIOR FATURA SERVICIOS,"30,160.00",,,,
26/08/16,ANTERIOR FATURA SERVICIOS,"2,611.15",,,,
26/08/16,ANTERIOR FATURA SERVICIOS,"18,212.00",,,,
26/08/16,ANTERIOR FATURA SERVICIOS,"257,467.80",,,,
26/08/16,ANTERIOR FATURA SERVICIOS,"1,447.68",,,,
26/08/16,ANTERIOR FATURA SERVICIOS,"1,753.99",,,,
26/08/16,ANTERIOR FATURA SERVICIOS,"2,144.72",,,,
26/08/16,ANTERIOR FATURA SERVICIOS,"1,147.52",,,,
26/08/16,ANTERIOR FATURA SERVICIOS,"2,422.08",,,,
26/08/16,ANTERIOR FACTURA VENTAS,"4,442.80",,,,
26/08/16,ANTERIOR FACTURA VENTAS,"2,169.20",,,,
29/08/16,ANTERIOR FATURA SERVICIOS,"2,714.40",,,,
29/08/16,ANTERIOR FATURA SERVICIOS,"2,658.72",,,,
29/08/16,ANTERIOR FATURA SERVICIOS,"1,625.16",,,,
29/08/16,ANTERIOR FATURA SERVICIOS,"2,927.29",,,,
30/08/16,ANTERIOR FATURA SERVICIOS,"1,300.59",,,,
30/08/16,ANTERIOR FATURA SERVICIOS,752.43,,,,
30/08/16,ANTERIOR FATURA SERVICIOS,"1,826.41",,,,
30/08/16,ANTERIOR FATURA SERVICIOS,"1,649.64",,,,
30/08/16,ANTERIOR FATURA SERVICIOS,"2,668.00",,,,
31/08/16,ANTERIOR FATURA SERVICIOS,"1,029.02",,,,
02/09/16,ANTERIOR FATURA SERVICIOS,"4,605.20",,,,
02/09/16,ANTERIOR FATURA SERVICIOS,"5,976.32",,,,
02/09/16,ANTERIOR FACTURA VENTAS,974.40,,,,
03/09/16,ANTERIOR FATURA SERVICIOS,"1,334.00",,,,
03/09/16,ANTERIOR FATURA SERVICIOS,"2,946.40",,,,
03/09/16,ANTERIOR FACTURA VENTAS,"5,550.60",,,,
05/09/16,ANTERIOR FATURA SERVICIOS,"9,015.52",,,,
05/09/16,ANTERIOR FATURA SERVICIOS,"15,776.00",,,,
05/09/16,ANTERIOR FATURA SERVICIOS,986.00,,,,
05/09/16,ANTERIOR FATURA SERVICIOS,"2,248.08",,,,
05/09/16,ANTERIOR FATURA SERVICIOS,"2,610.82",,,,
05/09/16,ANTERIOR FATURA SERVICIOS,"2,668.00",,,,
06/09/16,ANTERIOR FATURA SERVICIOS,"17,632.00",,,,
06/09/16,ANTERIOR FATURA SERVICIOS,"12,156.80",,,,
07/09/16,ANTERIOR FATURA SERVICIOS,"5,427.41",,,,
07/09/16,ANTERIOR FATURA SERVICIOS,"42,610.98",,,,
07/09/16,ANTERIOR FATURA SERVICIOS,"5,916.00",,,,
07/09/16,ANTERIOR FATURA SERVICIOS,"2,378.00",,,,
07/09/16,ANTERIOR FATURA SERVICIOS,"4,292.00",,,,
08/09/16,ANTERIOR FATURA SERVICIOS,"9,564.19",,,,
08/09/16,ANTERIOR FACTURA VENTAS,"1,729.38",,,,
08/09/16,ANTERIOR FACTURA VENTAS,"2,711.50",,,,
08/09/16,ANTERIOR FATURA SERVICIOS,"2,074.08",,,,
08/09/16,ANTERIOR FATURA SERVICIOS,"2,635.52",,,,
12/09/16,ANTERIOR FATURA SERVICIOS,"5,127.20",,,,
12/09/16,ANTERIOR FATURA SERVICIOS,"8,913.60",,,,
12/09/16,ANTERIOR FATURA SERVICIOS,"1,250.00",,,,
12/09/16,ANTERIOR FATURA SERVICIOS,"5,645.28",,,,
13/09/16,ANTERIOR FATURA SERVICIOS,"1,029.02",,,,
14/09/16,ANTERIOR FATURA SERVICIOS,"7,851.25",,,,
14/09/16,ANTERIOR FATURA SERVICIOS,"7,598.00",,,,
14/09/16,ANTERIOR FATURA SERVICIOS,"4,558.79",,,,
15/09/16,ANTERIOR FATURA SERVICIOS,"10,614.00",,,,
15/09/16,ANTERIOR FATURA SERVICIOS,"1,350.00",,,,
15/09/16,ANTERIOR FATURA SERVICIOS,"2,784.00",,,,
19/09/16,ANTERIOR FATURA SERVICIOS,"3,236.40",,,,
19/09/16,ANTERIOR FATURA SERVICIOS,"4,543.49",,,,
19/09/16,ANTERIOR FATURA SERVICIOS,"1,156.13",,,,
19/09/16,ANTERIOR FATURA SERVICIOS,"1,546.63",,,,
19/09/16,ANTERIOR FATURA SERVICIOS,"2,668.00",,,,
20/09/16,ANTERIOR FATURA SERVICIOS,461.68,,,,
20/09/16,ANTERIOR FATURA SERVICIOS,"3,607.02",,,,
20/09/16,ANTERIOR FATURA SERVICIOS,"1,856.00",,,,
20/09/16,ANTERIOR FATURA SERVICIOS,"17,197.00",,,,
20/09/16,ANTERIOR FATURA SERVICIOS,"2,482.40",,,,
20/09/16,ANTERIOR FATURA SERVICIOS,"1,508.00",,,,
21/09/16,ANTERIOR FATURA SERVICIOS,"8,952.88",,,,
21/09/16,ANTERIOR FATURA SERVICIOS,"2,917.40",,,,
21/09/16,ANTERIOR FATURA SERVICIOS,752.43,,,,
21/09/16,ANTERIOR FACTURA VENTAS,"1,519.60",,,,
22/09/16,ANTERIOR FATURA SERVICIOS,"7,975.00",,,,
22/09/16,ANTERIOR FATURA SERVICIOS,"2,726.00",,,,
22/09/16,ANTERIOR FATURA SERVICIOS,"13,456.00",,,,
22/09/16,ANTERIOR FATURA SERVICIOS,"2,099.60",,,,
22/09/16,ANTERIOR FATURA SERVICIOS,"1,175.28",,,,
22/09/16,ANTERIOR FATURA SERVICIOS,"6,148.00",,,,
22/09/16,ANTERIOR FATURA SERVICIOS,"66,607.20",,,,
22/09/16,ANTERIOR FATURA SERVICIOS,"8,468.00",,,,
22/09/16,ANTERIOR FATURA SERVICIOS,"13,804.00",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"2,695.84",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"124,120.00",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"2,494.00",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"6,844.00",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"18,397.60",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"2,598.52",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"2,725.95",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"3,224.80",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"40,646.40",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"3,547.28",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"4,605.20",,,,
23/09/16,ANTERIOR FACTURA VENTAS,"2,598.40",,,,
23/09/16,ANTERIOR FATURA SERVICIOS,"7,308.00",,,,
26/09/16,ANTERIOR FATURA SERVICIOS,"2,749.20",,,,
26/09/16,ANTERIOR FATURA SERVICIOS,"1,032.40",,,,
26/09/16,ANTERIOR FATURA SERVICIOS,"1,280.08",,,,
26/09/16,ANTERIOR FATURA SERVICIOS,"7,471.20",,,,
26/09/16,ANTERIOR FATURA SERVICIOS,"7,435.60",,,,
27/09/16,ANTERIOR FACTURA VENTAS,"8,523.68",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"30,160.00",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"3,828.00",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"2,378.00",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"1,314.66",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"3,968.09",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"2,869.84",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"2,262.00",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"30,160.00",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"2,030.00",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"6,055.20",,,,
27/09/16,ANTERIOR FACTURA VENTAS,"6,461.20",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"2,784.00",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"92,394.00",,,,
27/09/16,ANTERIOR FATURA SERVICIOS,"30,160.00",,,,
28/09/16,ANTERIOR FATURA SERVICIOS,"7,377.60",,,,
29/09/16,ANTERIOR FATURA SERVICIOS,"1,838.70",,,,
29/09/16,ANTERIOR FATURA SERVICIOS,"92,379.44",,,,
29/09/16,ANTERIOR FATURA SERVICIOS,"159,614.84",,,,
30/09/16,ANTERIOR FATURA SERVICIOS,"159,614.84",,,,
30/09/16,ANTERIOR FATURA SERVICIOS,"26,100.00",,,,
30/09/16,ANTERIOR FATURA SERVICIOS,"3,968.09",,,,
30/09/16,ANTERIOR FATURA SERVICIOS,"3,526.40",,,,
30/09/16,ANTERIOR FATURA SERVICIOS,266.79,,,,
03/10/16,ANTERIOR FATURA SERVICIOS,"5,011.20",,,,
03/10/16,ANTERIOR FATURA SERVICIOS,"1,914.00",,,,
03/10/16,ANTERIOR FATURA SERVICIOS,"3,828.00",,,,
03/10/16,ANTERIOR FATURA SERVICIOS,"2,500.00",,,,
04/10/16,ANTERIOR FATURA SERVICIOS,"12,922.40",,,,
04/10/16,ANTERIOR FATURA SERVICIOS,"25,595.05",,,,
04/10/16,ANTERIOR FATURA SERVICIOS,157.99,,,,
05/10/16,ANTERIOR FATURA SERVICIOS,"3,480.00",,,,
05/10/16,ANTERIOR FATURA SERVICIOS,"2,088.00",,,,
05/10/16,ANTERIOR FATURA SERVICIOS,"3,526.40",,,,
05/10/16,ANTERIOR FATURA SERVICIOS,"13,456.00",,,,
05/10/16,ANTERIOR FATURA SERVICIOS,"13,804.00",,,,
05/10/16,ANTERIOR FATURA SERVICIOS,"3,445.20",,,,
05/10/16,ANTERIOR FATURA SERVICIOS,"2,099.60",,,,
05/10/16,ANTERIOR FATURA SERVICIOS,"1,175.28",,,,
05/10/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
06/10/16,ANTERIOR FATURA SERVICIOS,"7,598.00",,,,
06/10/16,ANTERIOR FATURA SERVICIOS,"9,048.00",,,,
06/10/16,ANTERIOR FATURA SERVICIOS,"6,693.20",,,,
07/10/16,ANTERIOR FATURA SERVICIOS,"2,146.00",,,,
10/10/16,ANTERIOR FATURA SERVICIOS,"3,306.00",,,,
11/10/16,ANTERIOR FATURA SERVICIOS,"13,352.36",,,,
11/10/16,ANTERIOR FATURA SERVICIOS,"5,916.00",,,,
12/10/16,ANTERIOR FACTURA VENTAS,"1,508.00",,,,
12/10/16,ANTERIOR FATURA SERVICIOS,"23,743.00",,,,
12/10/16,ANTERIOR FACTURA VENTAS,"47,040.32",,,,
13/10/16,ANTERIOR FATURA SERVICIOS,"4,314.04",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"5,800.00",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"4,872.00",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"2,074.08",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"3,236.40",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"4,373.20",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"7,308.00",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"11,901.60",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"2,482.40",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"8,913.60",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"4,248.00",,,,
14/10/16,ANTERIOR FATURA SERVICIOS,"2,482.40",,,,
17/10/16,ANTERIOR FATURA SERVICIOS,"1,511.48",,,,
18/10/16,ANTERIOR FATURA SERVICIOS,"6,235.00",,,,
18/10/16,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
18/10/16,ANTERIOR FACTURA VENTAS,"12,561.64",,,,
18/10/16,ANTERIOR FACTURA VENTAS,"2,354.80",,,,
18/10/16,ANTERIOR FATURA SERVICIOS,"1,698.99",,,,
19/10/16,ANTERIOR FATURA SERVICIOS,"3,735.20",,,,
19/10/16,ANTERIOR FATURA SERVICIOS,"1,612.40",,,,
19/10/16,ANTERIOR FATURA SERVICIOS,"1,612.40",,,,
20/10/16,ANTERIOR FATURA SERVICIOS,"4,969.51",,,,
20/10/16,ANTERIOR FATURA SERVICIOS,"5,597.00",,,,
20/10/16,ANTERIOR FATURA SERVICIOS,"26,030.98",,,,
21/10/16,ANTERIOR FATURA SERVICIOS,"7,598.00",,,,
21/10/16,ANTERIOR FATURA SERVICIOS,"7,851.25",,,,
21/10/16,ANTERIOR FATURA SERVICIOS,"4,558.79",,,,
24/10/16,ANTERIOR FATURA SERVICIOS,"2,749.20",,,,
24/10/16,ANTERIOR FATURA SERVICIOS,"2,157.60",,,,
24/10/16,ANTERIOR FATURA SERVICIOS,986.00,,,,
24/10/16,ANTERIOR FATURA SERVICIOS,"1,032.40",,,,
24/10/16,ANTERIOR FACTURA VENTAS,"4,105.24",,,,
24/10/16,ANTERIOR FATURA SERVICIOS,"3,224.80",,,,
24/10/16,ANTERIOR FATURA SERVICIOS,"83,162.11",,,,
24/10/16,ANTERIOR FATURA SERVICIOS,"12,296.00",,,,
24/10/16,ANTERIOR FATURA SERVICIOS,"3,804.80",,,,
25/10/16,ANTERIOR FATURA SERVICIOS,"1,566.00",,,,
25/10/16,ANTERIOR FACTURA VENTAS,"5,800.00",,,,
25/10/16,ANTERIOR FATURA SERVICIOS,"5,347.60",,,,
25/10/16,ANTERIOR FATURA SERVICIOS,"15,799.20",,,,
27/10/16,ANTERIOR FATURA SERVICIOS,"2,900.00",,,,
28/10/16,ANTERIOR FATURA SERVICIOS,"53,204.95",,,,
28/10/16,ANTERIOR FATURA SERVICIOS,"2,946.40",,,,
28/10/16,ANTERIOR FATURA SERVICIOS,"4,547.20",,,,
28/10/16,ANTERIOR FATURA SERVICIOS,"2,900.00",,,,
31/10/16,ANTERIOR FATURA SERVICIOS,"1,160.00",,,,
31/10/16,ANTERIOR FACTURA VENTAS,"26,829.06",,,,
31/10/16,ANTERIOR FATURA SERVICIOS,"3,075.74",,,,
31/10/16,ANTERIOR FATURA SERVICIOS,"1,914.00",,,,
31/10/16,ANTERIOR FATURA SERVICIOS,"1,392.00",,,,
31/10/16,ANTERIOR FATURA SERVICIOS,"22,448.69",,,,
31/10/16,ANTERIOR FATURA SERVICIOS,"3,445.20",,,,
01/11/16,ANTERIOR FATURA SERVICIOS,"3,456.80",,,,
